gene_symbol,ensembl_id,replogle:K562_essential_normalized_bulk,replogle:K562_essential_raw_bulk,replogle:K562_essential_raw_singlecell,replogle:K562_gwps_normalized_bulk,replogle:K562_gwps_raw_bulk,replogle:K562_gwps_raw_singlecell,replogle:rpe1_normalized_bulk,replogle:rpe1_raw_bulk,replogle:rpe1_raw_singlecell,lincs:level5_beta_ctl_n58022x12328,lincs:level5_beta_ctl_n58022x12328:landmark,lincs:level5_beta_trt_xpr_n142901x12328,lincs:level5_beta_trt_xpr_n142901x12328:landmark
OR51A4,ENSG00000205497,False,False,False,False,False,False,False,False,False,False,False,False,False
ARRDC5,ENSG00000205784,False,False,False,False,False,False,False,False,False,False,False,False,False
BHLHA9,ENSG00000205899,False,False,False,False,False,False,False,False,False,False,False,False,False
RNPS1,ENSG00000205937,True,True,True,True,True,True,True,True,True,True,True,True,True
JPT2,ENSG00000206053,True,True,True,True,True,True,True,True,True,True,True,True,True
FOXL2NB,ENSG00000206262,False,False,False,False,False,False,False,False,False,False,False,False,False
TMEM200C,ENSG00000206432,False,False,False,False,False,False,False,False,False,False,False,False,False
CFAP44,ENSG00000206530,False,False,False,False,False,False,False,False,False,True,False,True,False
SELENOH,ENSG00000211450,True,True,True,True,True,True,True,True,True,False,False,False,False
SACM1L,ENSG00000211456,True,True,True,True,True,True,True,True,True,True,True,True,True
TSN,ENSG00000211460,True,True,True,True,True,True,True,True,True,True,False,True,False
NUP62,ENSG00000213024,True,True,True,True,True,True,True,True,True,True,True,True,True
SCAF8,ENSG00000213079,True,True,True,True,True,True,True,True,True,True,False,True,False
MLLT11,ENSG00000213190,True,True,True,True,True,True,True,True,True,True,True,True,True
NRAS,ENSG00000213281,True,True,True,True,True,True,True,True,True,True,True,True,True
GSTM2,ENSG00000213366,False,False,False,False,False,False,False,False,False,True,True,True,True
ARHGAP19,ENSG00000213390,True,True,True,True,True,True,True,True,True,True,False,True,False
STIMATE,ENSG00000213533,True,True,True,False,False,False,True,True,True,True,True,True,True
C8orf82,ENSG00000213563,True,True,True,True,True,True,True,True,True,False,False,False,False
VDAC1,ENSG00000213585,True,True,True,True,True,True,True,True,True,True,True,True,True
PPM1N,ENSG00000213889,True,True,True,True,True,True,False,False,False,False,False,False,False
DNASE1,ENSG00000213918,True,True,True,False,False,False,False,False,False,True,False,True,False
CSNK1E,ENSG00000213923,True,True,True,True,True,True,True,True,True,True,True,True,True
REPIN1,ENSG00000214022,True,True,True,True,True,True,True,True,True,True,False,True,False
TSPAN4,ENSG00000214063,True,True,True,True,True,True,True,True,True,True,True,True,True
MYCBP,ENSG00000214114,True,True,True,True,True,True,True,True,True,True,True,True,True
MINDY4B,ENSG00000214237,False,False,False,False,False,False,False,False,False,False,False,False,False
FIS1,ENSG00000214253,True,True,True,True,True,True,True,True,True,True,True,True,True
DEFB133,ENSG00000214643,False,False,False,False,False,False,False,False,False,False,False,False,False
ZNF727,ENSG00000214652,False,False,False,False,False,False,False,False,False,False,False,False,False
IFRD2,ENSG00000214706,True,True,True,True,True,True,True,True,True,True,True,True,True
FASTKD5,ENSG00000215251,True,True,True,True,True,True,True,True,True,True,True,True,True
GAGE10,ENSG00000215274,False,False,False,False,False,False,False,False,False,False,False,False,False
ZNF705D,ENSG00000215343,False,False,False,False,False,False,False,False,False,False,False,False,False
NPEPL1,ENSG00000215440,False,False,False,False,False,False,True,True,True,True,True,True,True
DEFB116,ENSG00000215545,False,False,False,False,False,False,False,False,False,False,False,False,False
CEBPZOS,ENSG00000218739,True,True,True,True,True,True,True,True,True,False,False,False,False
PLXNA4,ENSG00000221866,False,False,False,False,False,False,False,False,False,False,False,False,False
CEBPD,ENSG00000221869,True,True,True,True,True,True,False,False,False,True,True,True,True
APOL6,ENSG00000221963,False,False,False,False,False,False,False,False,False,True,False,True,False
CCNL2,ENSG00000221978,True,True,True,True,True,True,True,True,True,True,False,True,False
OR52B4,ENSG00000221996,False,False,False,False,False,False,False,False,False,False,False,False,False
CDRT15,ENSG00000223510,False,False,False,False,False,False,False,False,False,False,False,False,False
USP17L15,ENSG00000223569,False,False,False,False,False,False,False,False,False,False,False,False,False
PLEKHM1,ENSG00000225190,False,False,False,False,False,False,True,True,True,True,True,True,True
C14orf132,ENSG00000227051,False,False,False,False,False,False,False,False,False,True,False,True,False
PARG,ENSG00000227345,True,True,True,True,True,True,True,True,True,True,False,True,False
LTB,ENSG00000227507,True,True,True,False,False,False,False,False,False,True,False,True,False
C2orf92,ENSG00000228486,False,False,False,False,False,False,False,False,False,False,False,False,False
FNDC10,ENSG00000228594,True,True,True,True,True,True,False,False,False,False,False,False,False
ARL17B,ENSG00000228696,False,False,False,False,False,False,False,False,False,False,False,False,False
CCDC192,ENSG00000230561,False,False,False,False,False,False,False,False,False,False,False,False,False
HSBP1,ENSG00000230989,True,True,True,True,True,True,True,True,True,True,False,True,False
PLSCR5,ENSG00000231213,False,False,False,False,False,False,False,False,False,False,False,False,False
RNF224,ENSG00000233198,False,False,False,False,False,False,False,False,False,False,False,False,False
IFNA13,ENSG00000233816,False,False,False,False,False,False,False,False,False,False,False,False,False
UQCRHL,ENSG00000233954,True,True,True,True,True,True,False,False,False,False,False,False,False
PAGE2,ENSG00000234068,False,False,False,False,False,False,False,False,False,False,False,False,False
TRIM26,ENSG00000234127,True,True,True,True,True,True,True,True,True,True,False,True,False
MCIDAS,ENSG00000234602,False,False,False,False,False,False,False,False,False,False,False,False,False
BRD3OS,ENSG00000235106,False,False,False,False,False,False,True,True,True,True,False,True,False
MFRP,ENSG00000235718,False,False,False,False,False,False,False,False,False,False,False,False,False
PATE3,ENSG00000236027,False,False,False,False,False,False,False,False,False,False,False,False,False
ZBTB22,ENSG00000236104,False,False,False,False,False,False,False,False,False,True,False,True,False
AL354761.1,,False,False,False,False,False,False,False,False,False,False,False,False,False
ARHGEF38,ENSG00000236699,False,False,False,False,False,False,False,False,False,True,False,True,False
CKMT1B,ENSG00000237289,False,False,False,False,False,False,False,False,False,False,False,False,False
PATE4,ENSG00000237353,False,False,False,False,False,False,False,False,False,False,False,False,False
TMEM250,ENSG00000238227,True,True,True,True,True,True,True,True,True,False,False,False,False
TEX35,ENSG00000240021,False,False,False,False,False,False,False,False,False,False,False,False,False
LY6G5B,ENSG00000240053,True,True,True,False,False,False,False,False,False,False,False,False,False
SMKR1,ENSG00000240204,False,False,False,False,False,False,False,False,False,False,False,False,False
PCDHGC5,ENSG00000240764,False,False,False,False,False,False,False,False,False,False,False,False,False
MIF,ENSG00000240972,True,True,True,True,True,True,True,True,True,True,True,True,True
KRTAP5-8,ENSG00000241233,False,False,False,False,False,False,False,False,False,True,False,True,False
SERPINB10,ENSG00000242550,False,False,False,False,False,False,False,False,False,True,False,True,False
PRAF2,ENSG00000243279,False,False,False,False,False,False,True,True,True,True,True,True,True
AMY2A,ENSG00000243480,False,False,False,False,False,False,False,False,False,False,False,False,False
UPK3B,ENSG00000243566,False,False,False,False,False,False,False,False,False,True,False,True,False
IL10RB,ENSG00000243646,True,True,True,True,True,True,True,True,True,True,False,True,False
UBE2V1,ENSG00000244687,True,True,True,True,True,True,True,True,True,False,False,False,False
CEBPA,ENSG00000245848,False,False,False,False,False,False,False,False,False,True,True,True,True
TWF2,ENSG00000247596,True,True,True,True,True,True,True,True,True,True,True,True,True
INSL3,ENSG00000248099,False,False,False,False,False,False,False,False,False,True,False,True,False
SPATS1,ENSG00000249481,False,False,False,False,False,False,False,False,False,False,False,False,False
HS3ST5,ENSG00000249853,False,False,False,False,False,False,False,False,False,False,False,False,False
PTTG2,ENSG00000250254,False,False,False,False,False,False,False,False,False,True,False,True,False
AC010255.3,,False,False,False,False,False,False,False,False,False,False,False,False,False
USP17L23,ENSG00000250913,False,False,False,False,False,False,False,False,False,False,False,False,False
PRB1,ENSG00000251655,False,False,False,False,False,False,False,False,False,True,False,True,False
PTX4,ENSG00000251692,False,False,False,False,False,False,False,False,False,False,False,False,False
OC90,ENSG00000253117,False,False,False,False,False,False,False,False,False,False,False,False,False
PCDHGA12,ENSG00000253159,False,False,False,False,False,False,False,False,False,False,False,False,False
HOXA10,ENSG00000253293,False,False,False,False,False,False,False,False,False,True,True,True,True
CLDN23,ENSG00000253958,False,False,False,False,False,False,False,False,False,False,False,False,False
ZNF260,ENSG00000254004,True,True,True,True,True,True,True,True,True,False,False,False,False
LYN,ENSG00000254087,True,True,True,True,True,True,True,True,True,True,True,True,True
PINX1,ENSG00000254093,True,True,True,True,True,True,True,True,True,False,False,False,False
NPIPB11,ENSG00000254206,False,False,False,False,False,False,False,False,False,False,False,False,False
CHMP4A,ENSG00000254505,True,True,True,True,True,True,True,True,True,True,True,True,True
SMIM35,ENSG00000255274,False,False,False,False,False,False,False,False,False,False,False,False,False
OR6J1,ENSG00000255804,False,False,False,False,False,False,False,False,False,False,False,False,False
COA8,ENSG00000256053,True,True,True,True,True,True,True,True,True,False,False,False,False
ZNF225,ENSG00000256294,False,False,False,False,False,False,False,False,False,True,False,True,False
POLG2,ENSG00000256525,True,True,True,True,True,True,False,False,False,True,True,True,True
CNPY2,ENSG00000257727,True,True,True,True,True,True,True,True,True,True,False,True,False
SLC22A31,ENSG00000259803,False,False,False,False,False,False,False,False,False,False,False,False,False
RBM15B,ENSG00000259956,True,True,True,True,True,True,True,True,True,True,True,True,True
KCNJ18,ENSG00000260458,False,False,False,False,False,False,False,False,False,False,False,False,False
FIGNL2,ENSG00000261308,False,False,False,False,False,False,False,False,False,False,False,False,False
SCRT1,ENSG00000261678,False,False,False,False,False,False,False,False,False,True,False,True,False
MIA,ENSG00000261857,False,False,False,False,False,False,False,False,False,True,False,True,False
IKBKE,ENSG00000263528,False,False,False,False,False,False,False,False,False,True,True,True,True
NBPF15,ENSG00000266338,False,False,False,False,False,False,False,False,False,False,False,False,False
UPK3BL1,ENSG00000267368,True,True,True,True,True,True,True,True,True,False,False,False,False
EDDM13,ENSG00000267710,False,False,False,False,False,False,False,False,False,False,False,False,False
TRABD2B,ENSG00000269113,False,False,False,False,False,False,False,False,False,False,False,False,False
PRAMEF5,ENSG00000270601,False,False,False,False,False,False,False,False,False,False,False,False,False
ANKRD34A,ENSG00000272031,False,False,False,False,False,False,False,False,False,False,False,False,False
GRIN2B,ENSG00000273079,False,False,False,False,False,False,False,False,False,True,False,True,False
NBPF26,ENSG00000273136,False,False,False,False,False,False,False,False,False,False,False,False,False
ZBTB8B,ENSG00000273274,False,False,False,False,False,False,False,False,False,False,False,False,False
AGBL1,ENSG00000273540,False,False,False,False,False,False,False,False,False,False,False,False,False
CEACAM20,ENSG00000273777,False,False,False,False,False,False,False,False,False,False,False,False,False
NUDT18,ENSG00000275074,False,False,False,False,False,False,False,False,False,True,False,True,False
FCGBP,ENSG00000275395,False,False,False,False,False,False,False,False,False,True,False,True,False
DUSP14,ENSG00000276023,True,True,True,True,True,True,True,True,True,True,True,True,True
CCL3L1,ENSG00000277768,False,False,False,False,False,False,False,False,False,False,False,False,False
HIST1H4I,ENSG00000276180,False,False,False,False,False,False,False,False,False,False,False,False,False
KCNE1B,,False,False,False,False,False,False,False,False,False,False,False,False,False
PIP4K2B,ENSG00000276293,True,True,True,True,True,True,True,True,True,True,True,True,True
PKD1L3,ENSG00000277481,False,False,False,False,False,False,False,False,False,False,False,False,False
TEX28,ENSG00000278057,False,False,False,False,False,False,False,False,False,True,False,True,False
OR8K3,ENSG00000280314,False,False,False,False,False,False,False,False,False,False,False,False,False
PAGR1,ENSG00000280789,True,True,True,True,True,True,True,True,True,False,False,False,False
SPRR5,ENSG00000283227,False,False,False,False,False,False,False,False,False,False,False,False,False
FAM237B,ENSG00000283267,False,False,False,False,False,False,False,False,False,False,False,False,False
FAM240B,ENSG00000283329,False,False,False,False,False,False,False,False,False,False,False,False,False
C19orf85,ENSG00000283567,False,False,False,False,False,False,False,False,False,False,False,False,False
SLURP2,ENSG00000283992,False,False,False,False,False,False,False,False,False,False,False,False,False
